date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:46:58	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226994c2b2-6c7db%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:46:58	187096/187096	---M--	200	added ('OK')	image/jpeg	etag:%2267c87714-2dad8%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/FONDO_BANNER.jpg	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/FONDO_BANNER.jpg	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:46:59	100/100	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226994c2b2-64%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/plugins/elementor/assets/mask-shapes/circle.svg	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/plugins/elementor/assets/mask-shapes/circle.svg	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:46:59	381402/381402	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Feb%202026%2022:59:32%20GMT	https://maestravienaco.magiablancaparaenamorar.com/	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/index.html	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:00	94830/94830	---M--	200	added ('OK')	image/jpeg	etag:%2267c87715-1726e%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/FONDO_TEXTURA.jpg	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/FONDO_TEXTURA.jpg	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:00	299018/299018	---M--	200	added ('OK')	image/jpeg	etag:%2267c87715-4900a%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/raw-beef-brisket-on-dark-background-X5SFCGMa.jpg	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/raw-beef-brisket-on-dark-background-X5SFCGMa.jpg	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:00	90137/90137	---M--	200	added ('OK')	image/jpeg	etag:%2267c8771a-16019%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/FONDO_BLQ5.jpg	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/FONDO_BLQ5.jpg	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:00	5424/5424	---MCZ	200	added ('OK')	text/css	etag:W/%2268dda360-1530%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/cache/perfmatters/maestravienaco.magiablancaparaenamorar.com/fonts/6f3908edc22b.google-fonts.min.css	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/cache/perfmatters/maestravienaco.magiablancaparaenamorar.com/fonts/6f3908edc22b.google-fonts.min.css	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:01	38367/38367	---MCZ	200	added ('OK')	text/css	etag:W/%226875244f-95df%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/elementor/google-fonts/css/alumnisans.css?ver=1752507471	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/elementor/google-fonts/css/alumnisans9230.css	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:01	11925/11925	---MCZ	200	added ('OK')	application/javascript	etag:W/%22698b8474-2e95%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend-gtag.min.js?ver=10.0.2	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend-gtag.min07af.js	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:01	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%22668ea0c0-15601%22	https://maestravienaco.magiablancaparaenamorar.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:02	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2019%20Feb%202026%2023:47:00%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/maestraviena/www.googletagmanager.com/gtm.135445.delayed	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:02	22305/22305	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269829e51-5721%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/plugins/happy-elementor-addons/assets/vendor/dom-purify/purify.min.js?ver=3.1.6	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/plugins/happy-elementor-addons/assets/vendor/dom-purify/purify.min005e.js	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:02	572/572	---M--	200	added ('OK')	image/webp	etag:%2267c87bd0-23c%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/cropped-FAVICON_VIENAcoL-32x32.png	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/cropped-FAVICON_VIENAcoL-32x32.png	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:03	6514/6514	---M--	200	added ('OK')	image/webp	etag:%2267c87bd0-1972%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/cropped-FAVICON_VIENAcoL-192x192.png	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/cropped-FAVICON_VIENAcoL-192x192.png	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:03	6074/6074	---M--	200	added ('OK')	image/webp	etag:%2267c87bd0-17ba%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/cropped-FAVICON_VIENAcoL-180x180.png	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/cropped-FAVICON_VIENAcoL-180x180.png	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:03	43420/43420	---M--	200	added ('OK')	image/png	etag:%2267c87bd4-a99c%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/cropped-FAVICON_VIENAcoL.png?1771544814	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/cropped-FAVICON_VIENAcoL707b.png	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:03	150/150	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2019%20Feb%202026%2023:47:02%20GMT	https://maestravienaco.magiablancaparaenamorar.com/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='xMidYMid%20meet'%20overflow='visible'%20height='100%'%20viewBox='0%200%20120%2026'%20fill='black'%20stroke='none'%3E%3Cpath%20d='M11.9,15.9L11.9,15.9L0,16c-0.2-3.7,1.5-5.7,4.9-6C10,9.6,12.4,14.2,11.9,15.9zM26.9,15.9L26.9,15.9L15,16c0.5-3.7,2.5-5.7,5.9-6C26,9.6,27.4,14.2,26.9,15.9z%20M37.1,10c3.4,0.3,5.1,2.3,4.9,6H30.1C29.5,14.4,31.9,9.6,37.1,10z%20M57,15.9L57,15.9L45,16c0-3.4,1.6-5.4,4.9-5.9C54.8,9.3,57.4,14.2,57,15.9z%20M71.9,15.9L71.9,15.9L60,16c-0.2-3.7,1.5-5.7,4.9-6C70,9.6,72.4,14.2,71.9,15.9z%20M82.2,10c3.4,0.3,5,2.3,4.8,6H75.3C74,13,77.1,9.6,82.2,10zM101.9,15.9L101.9,15.9L90,16c-0.2-3.7,1.5-5.7,4.9-6C100,9.6,102.4,14.2,101.9,15.9z%20M112.1,10.1c2.7,0.5,4.3,2.5,4.9,5.9h-11.9l0,0C104.5,14.4,108,9.3,112.1,10.1z'/%3E%3C/svg%3E%22	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='xMidYMid%20meet'%20overfl/__/svg__	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:04	29111/29111	---M--	200	added ('OK')	image/jpeg	etag:%226920680a-71b7%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/elementor/thumbs/MaViCo_IMGBANNER-r2f4tztl83sjd0trvuplwnny38yae6vffviqsjm36s.jpg	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/elementor/thumbs/MaViCo_IMGBANNER-r2f4tztl83sjd0trvuplwnny38yae6vffviqsjm36s.jpg	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:04	77013/77013	---M--	200	added ('OK')	image/jpeg	etag:%2267c87715-12cd5%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/MaViCo_imgBlq1.jpg	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/MaViCo_imgBlq1.jpg	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:05	92987/92987	---M--	200	added ('OK')	image/jpeg	etag:%2267c87717-16b3b%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/MaViCo_imgServ1.jpg	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/MaViCo_imgServ1.jpg	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:05	102951/102951	---M--	200	added ('OK')	image/jpeg	etag:%2267c87717-19227%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/MaViCo_imgServ2.jpg	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/MaViCo_imgServ2.jpg	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:05	74907/74907	---M--	200	added ('OK')	image/jpeg	etag:%2267c87717-1249b%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/MaViCo_imgServ3.jpg	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/MaViCo_imgServ3.jpg	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:06	79642/79642	---M--	200	added ('OK')	image/jpeg	etag:%2267c87718-1371a%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/TESTIMONIO1-593x1024.jpg	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/TESTIMONIO1-593x1024.jpg	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:06	80272/80272	---M--	200	added ('OK')	image/jpeg	etag:%2267c87719-13990%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/TESTIMONIO2-593x1024.jpg	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/TESTIMONIO2-593x1024.jpg	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:06	131113/131113	---M--	200	added ('OK')	image/jpeg	etag:%2267c8771a-20029%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/MaViCo_imgBlq5.jpg	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/uploads/2025/03/MaViCo_imgBlq5.jpg	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:06	5677/5677	---MCZ	200	added ('OK')	application/javascript	etag:W/%226994c2b2-162d%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.35.5	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min4d16.js	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:07	158755/158755	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Feb%202026%2022:59:30%20GMT	https://maestravienaco.magiablancaparaenamorar.com/politica-de-privacidad/	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/politica-de-privacidad/index.html	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:07	50503/50503	---MCZ	200	added ('OK')	application/javascript	etag:W/%226994c2b2-c547%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.35.5	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/plugins/elementor/assets/js/frontend-modules.min4d16.js	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:07	21464/21464	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267fffa0c-53d8%22	https://maestravienaco.magiablancaparaenamorar.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
18:47:08	31880/31880	---MCZ	200	added ('OK')	application/javascript	etag:W/%226994c2b2-7c88%22	https://maestravienaco.magiablancaparaenamorar.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.35.5	C:/My%20Web%20Sites/maestraviena/maestravienaco.magiablancaparaenamorar.com/wp-content/plugins/elementor/assets/js/frontend.min4d16.js	(from https://maestravienaco.magiablancaparaenamorar.com/?gad_source=1&gad_campaignid=21779975909&gbraid=0AAAAA-StKKJ4QX6IVevuS7FJBf3rB4XV0&gclid=EAIaIQobChMIg6SUqNzmkgMV76RaBR0pais7EAAYAyAAEgIPAPD_BwE)
